,id,url,reository_url,labels_url,user
10,1815855321,https://api.github.com/repos/pandas-dev/pandas/issues/54216,,https://api.github.com/repos/pandas-dev/pandas/issues/54216/labels{/name},"{'login': 'DeaMariaLeon', 'id': 11835246, 'node_id': 'MDQ6VXNlcjExODM1MjQ2', 'avatar_url': 'https://avatars.githubusercontent.com/u/11835246?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/DeaMariaLeon', 'html_url': 'https://github.com/DeaMariaLeon', 'followers_url': 'https://api.github.com/users/DeaMariaLeon/followers', 'following_url': 'https://api.github.com/users/DeaMariaLeon/following{/other_user}', 'gists_url': 'https://api.github.com/users/DeaMariaLeon/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/DeaMariaLeon/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/DeaMariaLeon/subscriptions', 'organizations_url': 'https://api.github.com/users/DeaMariaLeon/orgs', 'repos_url': 'https://api.github.com/users/DeaMariaLeon/repos', 'events_url': 'https://api.github.com/users/DeaMariaLeon/events{/privacy}', 'received_events_url': 'https://api.github.com/users/DeaMariaLeon/received_events', 'type': 'User', 'site_admin': False}"
11,1814840772,https://api.github.com/repos/pandas-dev/pandas/issues/54214,,https://api.github.com/repos/pandas-dev/pandas/issues/54214/labels{/name},"{'login': 'dannyi96', 'id': 15380498, 'node_id': 'MDQ6VXNlcjE1MzgwNDk4', 'avatar_url': 'https://avatars.githubusercontent.com/u/15380498?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/dannyi96', 'html_url': 'https://github.com/dannyi96', 'followers_url': 'https://api.github.com/users/dannyi96/followers', 'following_url': 'https://api.github.com/users/dannyi96/following{/other_user}', 'gists_url': 'https://api.github.com/users/dannyi96/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/dannyi96/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/dannyi96/subscriptions', 'organizations_url': 'https://api.github.com/users/dannyi96/orgs', 'repos_url': 'https://api.github.com/users/dannyi96/repos', 'events_url': 'https://api.github.com/users/dannyi96/events{/privacy}', 'received_events_url': 'https://api.github.com/users/dannyi96/received_events', 'type': 'User', 'site_admin': False}"
12,1814501132,https://api.github.com/repos/pandas-dev/pandas/issues/54212,,https://api.github.com/repos/pandas-dev/pandas/issues/54212/labels{/name},"{'login': 'DavidToneian', 'id': 25615622, 'node_id': 'MDQ6VXNlcjI1NjE1NjIy', 'avatar_url': 'https://avatars.githubusercontent.com/u/25615622?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/DavidToneian', 'html_url': 'https://github.com/DavidToneian', 'followers_url': 'https://api.github.com/users/DavidToneian/followers', 'following_url': 'https://api.github.com/users/DavidToneian/following{/other_user}', 'gists_url': 'https://api.github.com/users/DavidToneian/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/DavidToneian/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/DavidToneian/subscriptions', 'organizations_url': 'https://api.github.com/users/DavidToneian/orgs', 'repos_url': 'https://api.github.com/users/DavidToneian/repos', 'events_url': 'https://api.github.com/users/DavidToneian/events{/privacy}', 'received_events_url': 'https://api.github.com/users/DavidToneian/received_events', 'type': 'User', 'site_admin': False}"
13,1814325893,https://api.github.com/repos/pandas-dev/pandas/issues/54209,,https://api.github.com/repos/pandas-dev/pandas/issues/54209/labels{/name},"{'login': 'mroeschke', 'id': 10647082, 'node_id': 'MDQ6VXNlcjEwNjQ3MDgy', 'avatar_url': 'https://avatars.githubusercontent.com/u/10647082?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mroeschke', 'html_url': 'https://github.com/mroeschke', 'followers_url': 'https://api.github.com/users/mroeschke/followers', 'following_url': 'https://api.github.com/users/mroeschke/following{/other_user}', 'gists_url': 'https://api.github.com/users/mroeschke/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mroeschke/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mroeschke/subscriptions', 'organizations_url': 'https://api.github.com/users/mroeschke/orgs', 'repos_url': 'https://api.github.com/users/mroeschke/repos', 'events_url': 'https://api.github.com/users/mroeschke/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mroeschke/received_events', 'type': 'User', 'site_admin': False}"
14,1813812535,https://api.github.com/repos/pandas-dev/pandas/issues/54206,,https://api.github.com/repos/pandas-dev/pandas/issues/54206/labels{/name},"{'login': 'NMAC427', 'id': 9914734, 'node_id': 'MDQ6VXNlcjk5MTQ3MzQ=', 'avatar_url': 'https://avatars.githubusercontent.com/u/9914734?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/NMAC427', 'html_url': 'https://github.com/NMAC427', 'followers_url': 'https://api.github.com/users/NMAC427/followers', 'following_url': 'https://api.github.com/users/NMAC427/following{/other_user}', 'gists_url': 'https://api.github.com/users/NMAC427/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/NMAC427/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/NMAC427/subscriptions', 'organizations_url': 'https://api.github.com/users/NMAC427/orgs', 'repos_url': 'https://api.github.com/users/NMAC427/repos', 'events_url': 'https://api.github.com/users/NMAC427/events{/privacy}', 'received_events_url': 'https://api.github.com/users/NMAC427/received_events', 'type': 'User', 'site_admin': False}"
15,1813437622,https://api.github.com/repos/pandas-dev/pandas/issues/54204,,https://api.github.com/repos/pandas-dev/pandas/issues/54204/labels{/name},"{'login': 'pgorczak', 'id': 1765698, 'node_id': 'MDQ6VXNlcjE3NjU2OTg=', 'avatar_url': 'https://avatars.githubusercontent.com/u/1765698?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/pgorczak', 'html_url': 'https://github.com/pgorczak', 'followers_url': 'https://api.github.com/users/pgorczak/followers', 'following_url': 'https://api.github.com/users/pgorczak/following{/other_user}', 'gists_url': 'https://api.github.com/users/pgorczak/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/pgorczak/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/pgorczak/subscriptions', 'organizations_url': 'https://api.github.com/users/pgorczak/orgs', 'repos_url': 'https://api.github.com/users/pgorczak/repos', 'events_url': 'https://api.github.com/users/pgorczak/events{/privacy}', 'received_events_url': 'https://api.github.com/users/pgorczak/received_events', 'type': 'User', 'site_admin': False}"
16,1813359655,https://api.github.com/repos/pandas-dev/pandas/issues/54203,,https://api.github.com/repos/pandas-dev/pandas/issues/54203/labels{/name},"{'login': 'XytHu', 'id': 9063883, 'node_id': 'MDQ6VXNlcjkwNjM4ODM=', 'avatar_url': 'https://avatars.githubusercontent.com/u/9063883?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/XytHu', 'html_url': 'https://github.com/XytHu', 'followers_url': 'https://api.github.com/users/XytHu/followers', 'following_url': 'https://api.github.com/users/XytHu/following{/other_user}', 'gists_url': 'https://api.github.com/users/XytHu/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/XytHu/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/XytHu/subscriptions', 'organizations_url': 'https://api.github.com/users/XytHu/orgs', 'repos_url': 'https://api.github.com/users/XytHu/repos', 'events_url': 'https://api.github.com/users/XytHu/events{/privacy}', 'received_events_url': 'https://api.github.com/users/XytHu/received_events', 'type': 'User', 'site_admin': False}"
17,1812855663,https://api.github.com/repos/pandas-dev/pandas/issues/54200,,https://api.github.com/repos/pandas-dev/pandas/issues/54200/labels{/name},"{'login': 'lithomas1', 'id': 47963215, 'node_id': 'MDQ6VXNlcjQ3OTYzMjE1', 'avatar_url': 'https://avatars.githubusercontent.com/u/47963215?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/lithomas1', 'html_url': 'https://github.com/lithomas1', 'followers_url': 'https://api.github.com/users/lithomas1/followers', 'following_url': 'https://api.github.com/users/lithomas1/following{/other_user}', 'gists_url': 'https://api.github.com/users/lithomas1/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/lithomas1/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/lithomas1/subscriptions', 'organizations_url': 'https://api.github.com/users/lithomas1/orgs', 'repos_url': 'https://api.github.com/users/lithomas1/repos', 'events_url': 'https://api.github.com/users/lithomas1/events{/privacy}', 'received_events_url': 'https://api.github.com/users/lithomas1/received_events', 'type': 'User', 'site_admin': False}"
18,1812736733,https://api.github.com/repos/pandas-dev/pandas/issues/54199,,https://api.github.com/repos/pandas-dev/pandas/issues/54199/labels{/name},"{'login': 'davidgilbertson', 'id': 4443482, 'node_id': 'MDQ6VXNlcjQ0NDM0ODI=', 'avatar_url': 'https://avatars.githubusercontent.com/u/4443482?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/davidgilbertson', 'html_url': 'https://github.com/davidgilbertson', 'followers_url': 'https://api.github.com/users/davidgilbertson/followers', 'following_url': 'https://api.github.com/users/davidgilbertson/following{/other_user}', 'gists_url': 'https://api.github.com/users/davidgilbertson/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/davidgilbertson/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/davidgilbertson/subscriptions', 'organizations_url': 'https://api.github.com/users/davidgilbertson/orgs', 'repos_url': 'https://api.github.com/users/davidgilbertson/repos', 'events_url': 'https://api.github.com/users/davidgilbertson/events{/privacy}', 'received_events_url': 'https://api.github.com/users/davidgilbertson/received_events', 'type': 'User', 'site_admin': False}"
19,1812706435,https://api.github.com/repos/pandas-dev/pandas/issues/54198,,https://api.github.com/repos/pandas-dev/pandas/issues/54198/labels{/name},"{'login': 'jbrockmendel', 'id': 8078968, 'node_id': 'MDQ6VXNlcjgwNzg5Njg=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8078968?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jbrockmendel', 'html_url': 'https://github.com/jbrockmendel', 'followers_url': 'https://api.github.com/users/jbrockmendel/followers', 'following_url': 'https://api.github.com/users/jbrockmendel/following{/other_user}', 'gists_url': 'https://api.github.com/users/jbrockmendel/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jbrockmendel/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jbrockmendel/subscriptions', 'organizations_url': 'https://api.github.com/users/jbrockmendel/orgs', 'repos_url': 'https://api.github.com/users/jbrockmendel/repos', 'events_url': 'https://api.github.com/users/jbrockmendel/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jbrockmendel/received_events', 'type': 'User', 'site_admin': False}"
20,1812112194,https://api.github.com/repos/pandas-dev/pandas/issues/54195,,https://api.github.com/repos/pandas-dev/pandas/issues/54195/labels{/name},"{'login': 'strpeter', 'id': 2798595, 'node_id': 'MDQ6VXNlcjI3OTg1OTU=', 'avatar_url': 'https://avatars.githubusercontent.com/u/2798595?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/strpeter', 'html_url': 'https://github.com/strpeter', 'followers_url': 'https://api.github.com/users/strpeter/followers', 'following_url': 'https://api.github.com/users/strpeter/following{/other_user}', 'gists_url': 'https://api.github.com/users/strpeter/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/strpeter/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/strpeter/subscriptions', 'organizations_url': 'https://api.github.com/users/strpeter/orgs', 'repos_url': 'https://api.github.com/users/strpeter/repos', 'events_url': 'https://api.github.com/users/strpeter/events{/privacy}', 'received_events_url': 'https://api.github.com/users/strpeter/received_events', 'type': 'User', 'site_admin': False}"
21,1812052615,https://api.github.com/repos/pandas-dev/pandas/issues/54194,,https://api.github.com/repos/pandas-dev/pandas/issues/54194/labels{/name},"{'login': 'maread99', 'id': 56914820, 'node_id': 'MDQ6VXNlcjU2OTE0ODIw', 'avatar_url': 'https://avatars.githubusercontent.com/u/56914820?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/maread99', 'html_url': 'https://github.com/maread99', 'followers_url': 'https://api.github.com/users/maread99/followers', 'following_url': 'https://api.github.com/users/maread99/following{/other_user}', 'gists_url': 'https://api.github.com/users/maread99/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/maread99/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/maread99/subscriptions', 'organizations_url': 'https://api.github.com/users/maread99/orgs', 'repos_url': 'https://api.github.com/users/maread99/repos', 'events_url': 'https://api.github.com/users/maread99/events{/privacy}', 'received_events_url': 'https://api.github.com/users/maread99/received_events', 'type': 'User', 'site_admin': False}"
22,1812036176,https://api.github.com/repos/pandas-dev/pandas/issues/54193,,https://api.github.com/repos/pandas-dev/pandas/issues/54193/labels{/name},"{'login': 'natalymr', 'id': 31903015, 'node_id': 'MDQ6VXNlcjMxOTAzMDE1', 'avatar_url': 'https://avatars.githubusercontent.com/u/31903015?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/natalymr', 'html_url': 'https://github.com/natalymr', 'followers_url': 'https://api.github.com/users/natalymr/followers', 'following_url': 'https://api.github.com/users/natalymr/following{/other_user}', 'gists_url': 'https://api.github.com/users/natalymr/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/natalymr/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/natalymr/subscriptions', 'organizations_url': 'https://api.github.com/users/natalymr/orgs', 'repos_url': 'https://api.github.com/users/natalymr/repos', 'events_url': 'https://api.github.com/users/natalymr/events{/privacy}', 'received_events_url': 'https://api.github.com/users/natalymr/received_events', 'type': 'User', 'site_admin': False}"
23,1811897004,https://api.github.com/repos/pandas-dev/pandas/issues/54192,,https://api.github.com/repos/pandas-dev/pandas/issues/54192/labels{/name},"{'login': 'phelps-sg', 'id': 4571777, 'node_id': 'MDQ6VXNlcjQ1NzE3Nzc=', 'avatar_url': 'https://avatars.githubusercontent.com/u/4571777?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/phelps-sg', 'html_url': 'https://github.com/phelps-sg', 'followers_url': 'https://api.github.com/users/phelps-sg/followers', 'following_url': 'https://api.github.com/users/phelps-sg/following{/other_user}', 'gists_url': 'https://api.github.com/users/phelps-sg/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/phelps-sg/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/phelps-sg/subscriptions', 'organizations_url': 'https://api.github.com/users/phelps-sg/orgs', 'repos_url': 'https://api.github.com/users/phelps-sg/repos', 'events_url': 'https://api.github.com/users/phelps-sg/events{/privacy}', 'received_events_url': 'https://api.github.com/users/phelps-sg/received_events', 'type': 'User', 'site_admin': False}"
24,1811847359,https://api.github.com/repos/pandas-dev/pandas/issues/54191,,https://api.github.com/repos/pandas-dev/pandas/issues/54191/labels{/name},"{'login': 'randolf-scholz', 'id': 39696536, 'node_id': 'MDQ6VXNlcjM5Njk2NTM2', 'avatar_url': 'https://avatars.githubusercontent.com/u/39696536?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/randolf-scholz', 'html_url': 'https://github.com/randolf-scholz', 'followers_url': 'https://api.github.com/users/randolf-scholz/followers', 'following_url': 'https://api.github.com/users/randolf-scholz/following{/other_user}', 'gists_url': 'https://api.github.com/users/randolf-scholz/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/randolf-scholz/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/randolf-scholz/subscriptions', 'organizations_url': 'https://api.github.com/users/randolf-scholz/orgs', 'repos_url': 'https://api.github.com/users/randolf-scholz/repos', 'events_url': 'https://api.github.com/users/randolf-scholz/events{/privacy}', 'received_events_url': 'https://api.github.com/users/randolf-scholz/received_events', 'type': 'User', 'site_admin': False}"
25,1811692387,https://api.github.com/repos/pandas-dev/pandas/issues/54190,,https://api.github.com/repos/pandas-dev/pandas/issues/54190/labels{/name},"{'login': 'randolf-scholz', 'id': 39696536, 'node_id': 'MDQ6VXNlcjM5Njk2NTM2', 'avatar_url': 'https://avatars.githubusercontent.com/u/39696536?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/randolf-scholz', 'html_url': 'https://github.com/randolf-scholz', 'followers_url': 'https://api.github.com/users/randolf-scholz/followers', 'following_url': 'https://api.github.com/users/randolf-scholz/following{/other_user}', 'gists_url': 'https://api.github.com/users/randolf-scholz/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/randolf-scholz/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/randolf-scholz/subscriptions', 'organizations_url': 'https://api.github.com/users/randolf-scholz/orgs', 'repos_url': 'https://api.github.com/users/randolf-scholz/repos', 'events_url': 'https://api.github.com/users/randolf-scholz/events{/privacy}', 'received_events_url': 'https://api.github.com/users/randolf-scholz/received_events', 'type': 'User', 'site_admin': False}"
